	answer	class
54	zakladni kontakty naleznete na strankach uradu zde. pokud hledate vseobecne informace o jednotlivych institutech prumysloveho prava, formalnich pozadavcich na prihlasky ci okolnostech rizeni o techto prihlaskach, o spravnich poplatcich a provadeni resersi, muzete kontaktovat informacni stredisko nebo helpdesk. urad na svych strankach uvadi rovnez informace o provozu podatelny a o podminkach prijimani dokumentu.	15
55	zakladni kontakty naleznete na strankach uradu zde. pokud hledate vseobecne informace o jednotlivych institutech prumysloveho prava, formalnich pozadavcich na prihlasky ci okolnostech rizeni o techto prihlaskach, o spravnich poplatcich a provadeni resersi, muzete kontaktovat informacni stredisko nebo helpdesk. urad na svych strankach uvadi rovnez informace o provozu podatelny a o podminkach prijimani dokumentu.	15
56	zakladni kontakty naleznete na strankach uradu zde. pokud hledate vseobecne informace o jednotlivych institutech prumysloveho prava, formalnich pozadavcich na prihlasky ci okolnostech rizeni o techto prihlaskach, o spravnich poplatcich a provadeni resersi, muzete kontaktovat informacni stredisko nebo helpdesk. urad na svych strankach uvadi rovnez informace o provozu podatelny a o podminkach prijimani dokumentu.	15
57	zakladni kontakty naleznete na strankach uradu zde. pokud hledate vseobecne informace o jednotlivych institutech prumysloveho prava, formalnich pozadavcich na prihlasky ci okolnostech rizeni o techto prihlaskach, o spravnich poplatcich a provadeni resersi, muzete kontaktovat informacni stredisko nebo helpdesk. urad na svych strankach uvadi rovnez informace o provozu podatelny a o podminkach prijimani dokumentu.	15
58	zakladni kontakty naleznete na strankach uradu zde. pokud hledate vseobecne informace o jednotlivych institutech prumysloveho prava, formalnich pozadavcich na prihlasky ci okolnostech rizeni o techto prihlaskach, o spravnich poplatcich a provadeni resersi, muzete kontaktovat informacni stredisko nebo helpdesk. urad na svych strankach uvadi rovnez informace o provozu podatelny a o podminkach prijimani dokumentu.	15
59	zakladni kontakty naleznete na strankach uradu zde. pokud hledate vseobecne informace o jednotlivych institutech prumysloveho prava, formalnich pozadavcich na prihlasky ci okolnostech rizeni o techto prihlaskach, o spravnich poplatcich a provadeni resersi, muzete kontaktovat informacni stredisko nebo helpdesk. urad na svych strankach uvadi rovnez informace o provozu podatelny a o podminkach prijimani dokumentu.	15
60	zakladni kontakty naleznete na strankach uradu zde. pokud hledate vseobecne informace o jednotlivych institutech prumysloveho prava, formalnich pozadavcich na prihlasky ci okolnostech rizeni o techto prihlaskach, o spravnich poplatcich a provadeni resersi, muzete kontaktovat informacni stredisko nebo helpdesk. urad na svych strankach uvadi rovnez informace o provozu podatelny a o podminkach prijimani dokumentu.	15
61	zakladni kontakty naleznete na strankach uradu zde. pokud hledate vseobecne informace o jednotlivych institutech prumysloveho prava, formalnich pozadavcich na prihlasky ci okolnostech rizeni o techto prihlaskach, o spravnich poplatcich a provadeni resersi, muzete kontaktovat informacni stredisko nebo helpdesk. urad na svych strankach uvadi rovnez informace o provozu podatelny a o podminkach prijimani dokumentu.	15
62	pomoc, pripadne odborne zastoupeni, mohou nalezt prihlasovatele u patentovych zastupcu a u advokatnich kancelari. vice informaci o zastupovani je mozne nalezt na webovych strankach komory patentovych zastupcu a  ceske advokatni komory. zamestnanci uradu prumysloveho vlastnictvi poskytuji vseobecne informace o jednotlivych institutech prumysloveho prava, formalnich pozadavcich na prihlasky ci okolnostech rizeni o techto prihlaskach, o spravnich poplatcich a provadeni resersi. kontaktovat muzete informacni stredisko nebo helpdesk.	16
63	pomoc, pripadne odborne zastoupeni, mohou nalezt prihlasovatele u patentovych zastupcu a u advokatnich kancelari. vice informaci o zastupovani je mozne nalezt na webovych strankach komory patentovych zastupcu a  ceske advokatni komory. zamestnanci uradu prumysloveho vlastnictvi poskytuji vseobecne informace o jednotlivych institutech prumysloveho prava, formalnich pozadavcich na prihlasky ci okolnostech rizeni o techto prihlaskach, o spravnich poplatcich a provadeni resersi. kontaktovat muzete informacni stredisko nebo helpdesk.	16
64	pomoc, pripadne odborne zastoupeni, mohou nalezt prihlasovatele u patentovych zastupcu a u advokatnich kancelari. vice informaci o zastupovani je mozne nalezt na webovych strankach komory patentovych zastupcu a  ceske advokatni komory. zamestnanci uradu prumysloveho vlastnictvi poskytuji vseobecne informace o jednotlivych institutech prumysloveho prava, formalnich pozadavcich na prihlasky ci okolnostech rizeni o techto prihlaskach, o spravnich poplatcich a provadeni resersi. kontaktovat muzete informacni stredisko nebo helpdesk.	16
65	pomoc, pripadne odborne zastoupeni, mohou nalezt prihlasovatele u patentovych zastupcu a u advokatnich kancelari. vice informaci o zastupovani je mozne nalezt na webovych strankach komory patentovych zastupcu a  ceske advokatni komory. zamestnanci uradu prumysloveho vlastnictvi poskytuji vseobecne informace o jednotlivych institutech prumysloveho prava, formalnich pozadavcich na prihlasky ci okolnostech rizeni o techto prihlaskach, o spravnich poplatcich a provadeni resersi. kontaktovat muzete informacni stredisko nebo helpdesk.	16
66	pomoc, pripadne odborne zastoupeni, mohou nalezt prihlasovatele u patentovych zastupcu a u advokatnich kancelari. vice informaci o zastupovani je mozne nalezt na webovych strankach komory patentovych zastupcu a  ceske advokatni komory. zamestnanci uradu prumysloveho vlastnictvi poskytuji vseobecne informace o jednotlivych institutech prumysloveho prava, formalnich pozadavcich na prihlasky ci okolnostech rizeni o techto prihlaskach, o spravnich poplatcich a provadeni resersi. kontaktovat muzete informacni stredisko nebo helpdesk.	16
67	pomoc, pripadne odborne zastoupeni, mohou nalezt prihlasovatele u patentovych zastupcu a u advokatnich kancelari. vice informaci o zastupovani je mozne nalezt na webovych strankach komory patentovych zastupcu a  ceske advokatni komory. zamestnanci uradu prumysloveho vlastnictvi poskytuji vseobecne informace o jednotlivych institutech prumysloveho prava, formalnich pozadavcich na prihlasky ci okolnostech rizeni o techto prihlaskach, o spravnich poplatcich a provadeni resersi. kontaktovat muzete informacni stredisko nebo helpdesk.	16
68	pomoc, pripadne odborne zastoupeni, mohou nalezt prihlasovatele u patentovych zastupcu a u advokatnich kancelari. vice informaci o zastupovani je mozne nalezt na webovych strankach komory patentovych zastupcu a  ceske advokatni komory. zamestnanci uradu prumysloveho vlastnictvi poskytuji vseobecne informace o jednotlivych institutech prumysloveho prava, formalnich pozadavcich na prihlasky ci okolnostech rizeni o techto prihlaskach, o spravnich poplatcich a provadeni resersi. kontaktovat muzete informacni stredisko nebo helpdesk.	16
69	pomoc, pripadne odborne zastoupeni, mohou nalezt prihlasovatele u patentovych zastupcu a u advokatnich kancelari. vice informaci o zastupovani je mozne nalezt na webovych strankach komory patentovych zastupcu a  ceske advokatni komory. zamestnanci uradu prumysloveho vlastnictvi poskytuji vseobecne informace o jednotlivych institutech prumysloveho prava, formalnich pozadavcich na prihlasky ci okolnostech rizeni o techto prihlaskach, o spravnich poplatcich a provadeni resersi. kontaktovat muzete informacni stredisko nebo helpdesk.	16
70	pomoc, pripadne odborne zastoupeni, mohou nalezt prihlasovatele u patentovych zastupcu a u advokatnich kancelari. vice informaci o zastupovani je mozne nalezt na webovych strankach komory patentovych zastupcu a  ceske advokatni komory. zamestnanci uradu prumysloveho vlastnictvi poskytuji vseobecne informace o jednotlivych institutech prumysloveho prava, formalnich pozadavcich na prihlasky ci okolnostech rizeni o techto prihlaskach, o spravnich poplatcich a provadeni resersi. kontaktovat muzete informacni stredisko nebo helpdesk.	16
71	pote, co je patent udelen, je zpoplatneno rovnez udrzovani patentu v platnosti. urad vyzve majitele patentu k zaplaceni prvniho udrzovaciho poplatku za dosavadni dobu platnosti patentu. poplatky za udrzovani patentu v platnosti pro dalsi obdobi se pak uz plati bez vymereni, to jest bez vyzvani uradu, po jednotlivych letech, vzdy pred uplynutim predchoziho roku platnosti patentu.  udrzovaci poplatek za udrzovani patentu v platnosti se plati bez podani zadosti. postaci pouze uhradit spravnou vysi udrzovaciho poplatku daneho roku na ucet uradu. jako variabilni symbol se uziva cislo patentu.	17
72	pote, co je patent udelen, je zpoplatneno rovnez udrzovani patentu v platnosti. urad vyzve majitele patentu k zaplaceni prvniho udrzovaciho poplatku za dosavadni dobu platnosti patentu. poplatky za udrzovani patentu v platnosti pro dalsi obdobi se pak uz plati bez vymereni, to jest bez vyzvani uradu, po jednotlivych letech, vzdy pred uplynutim predchoziho roku platnosti patentu.  udrzovaci poplatek za udrzovani patentu v platnosti se plati bez podani zadosti. postaci pouze uhradit spravnou vysi udrzovaciho poplatku daneho roku na ucet uradu. jako variabilni symbol se uziva cislo patentu.	17
73	pote, co je patent udelen, je zpoplatneno rovnez udrzovani patentu v platnosti. urad vyzve majitele patentu k zaplaceni prvniho udrzovaciho poplatku za dosavadni dobu platnosti patentu. poplatky za udrzovani patentu v platnosti pro dalsi obdobi se pak uz plati bez vymereni, to jest bez vyzvani uradu, po jednotlivych letech, vzdy pred uplynutim predchoziho roku platnosti patentu.  udrzovaci poplatek za udrzovani patentu v platnosti se plati bez podani zadosti. postaci pouze uhradit spravnou vysi udrzovaciho poplatku daneho roku na ucet uradu. jako variabilni symbol se uziva cislo patentu.	17
74	udrzovaci poplatek za udrzovani patentu v platnosti se plati bez podani zadosti. postaci pouze uhradit spravnou vysi udrzovaciho poplatku daneho roku na ucet uradu. jako variabilni symbol se uziva cislo patentu.	18
75	dobu platnosti zapisu uzitneho vzoru lze prodlouzit dvakrat o 3 roky az na celkovou dobu 10 let od data podani prihlasky uzitneho vzoru. spolu s uhrazenim spravniho poplatku za prodlouzeni platnosti zapisu uzitneho vzoru je treba ve stanovene lhute podat i zadost o obnovu/prodlouzeni platnosti. zadost o obnovu doby ochrany prumysloveho vzoru lze podat behem posledniho roku prislusneho petileteho obdobi.	19
76	dobu platnosti zapisu uzitneho vzoru lze prodlouzit dvakrat o 3 roky az na celkovou dobu 10 let od data podani prihlasky uzitneho vzoru. spolu s uhrazenim spravniho poplatku za prodlouzeni platnosti zapisu uzitneho vzoru je treba ve stanovene lhute podat i zadost o obnovu/prodlouzeni platnosti. zadost o obnovu doby ochrany prumysloveho vzoru lze podat behem posledniho roku prislusneho petileteho obdobi.	19
77	 zadost o obnovu doby ochrany prumysloveho vzoru lze podat behem posledniho roku prislusneho petileteho obdobi. podani zadosti o obnovu doby ochrany zapsaneho prumysloveho vzoru je zpoplatneno. 	20
78	 zadost o obnovu doby ochrany prumysloveho vzoru lze podat behem posledniho roku prislusneho petileteho obdobi. podani zadosti o obnovu doby ochrany zapsaneho prumysloveho vzoru je zpoplatneno. 	20
79	 zadost o obnovu doby ochrany prumysloveho vzoru lze podat behem posledniho roku prislusneho petileteho obdobi. podani zadosti o obnovu doby ochrany zapsaneho prumysloveho vzoru je zpoplatneno. 	20
80	 zadost o obnovu doby ochrany prumysloveho vzoru lze podat behem posledniho roku prislusneho petileteho obdobi. podani zadosti o obnovu doby ochrany zapsaneho prumysloveho vzoru je zpoplatneno. 	20
81	platnost zapisu ochranne znamky lze prodluzovat vzdy o dalsich 10 let na zaklade zadosti o obnovu ochranne znamky podane v zakonne lhute. podani zadosti je zpoplatneno.	21
82	platnost zapisu ochranne znamky lze prodluzovat vzdy o dalsich 10 let na zaklade zadosti o obnovu ochranne znamky podane v zakonne lhute. podani zadosti je zpoplatneno.	21
83	platnost zapisu ochranne znamky lze prodluzovat vzdy o dalsich 10 let na zaklade zadosti o obnovu ochranne znamky podane v zakonne lhute. podani zadosti je zpoplatneno.	21
84	platnost zapisu ochranne znamky lze prodluzovat vzdy o dalsich 10 let na zaklade zadosti o obnovu ochranne znamky podane v zakonne lhute. podani zadosti je zpoplatneno.	21
85	prevod, tedy zmena prihlasovatele prihlasky ci majitele prumysloveho prava, je mozna kdykoliv, a to na zaklade podani zadosti, nejlepe pak s vyuzitim formulare a uhrady spravniho poplatku ve vysi sest set korun ceskych. k zadosti je nutne prilozit smlouvu o prevodu. vice informaci naleznete rovnez v sekci nejcastejsich dotazu.	22
86	prevod, tedy zmena prihlasovatele prihlasky ci majitele prumysloveho prava, je mozna kdykoliv, a to na zaklade podani zadosti, nejlepe pak s vyuzitim formulare a uhrady spravniho poplatku ve vysi sest set korun ceskych. k zadosti je nutne prilozit smlouvu o prevodu. vice informaci naleznete rovnez v sekci nejcastejsich dotazu.	22
87	prevod, tedy zmena prihlasovatele prihlasky ci majitele prumysloveho prava, je mozna kdykoliv, a to na zaklade podani zadosti, nejlepe pak s vyuzitim formulare a uhrady spravniho poplatku ve vysi sest set korun ceskych. k zadosti je nutne prilozit smlouvu o prevodu. vice informaci naleznete rovnez v sekci nejcastejsich dotazu.	22
88	prevod, tedy zmena prihlasovatele prihlasky ci majitele prumysloveho prava, je mozna kdykoliv, a to na zaklade podani zadosti, nejlepe pak s vyuzitim formulare a uhrady spravniho poplatku ve vysi sest set korun ceskych. k zadosti je nutne prilozit smlouvu o prevodu. vice informaci naleznete rovnez v sekci nejcastejsich dotazu.	22
89	prevod, tedy zmena prihlasovatele prihlasky ci majitele prumysloveho prava, je mozna kdykoliv, a to na zaklade podani zadosti, nejlepe pak s vyuzitim formulare a uhrady spravniho poplatku ve vysi sest set korun ceskych. k zadosti je nutne prilozit smlouvu o prevodu. vice informaci naleznete rovnez v sekci nejcastejsich dotazu.	22
90	prevod, tedy zmena prihlasovatele prihlasky ci majitele prumysloveho prava, je mozna kdykoliv, a to na zaklade podani zadosti, nejlepe pak s vyuzitim formulare a uhrady spravniho poplatku ve vysi sest set korun ceskych.	23
91	prevod, tedy zmena prihlasovatele prihlasky ci majitele prumysloveho prava, je mozna kdykoliv, a to na zaklade podani zadosti, nejlepe pak s vyuzitim formulare a uhrady spravniho poplatku ve vysi sest set korun ceskych.	23
