	answer	class
11	Na stránkách Úřadu naleznete informace týkající se přihlašování do zahraničí, a to vždy v rámci sekce věnované jednotlivým průmyslovým právům, tj. patentům, užitným vzorům, průmyslovým vzorům, ochranným známkám a označením původu a zeměpisným označením.	0
12	Na stránkách Úřadu naleznete informace týkající se přihlašování do zahraničí, a to vždy v rámci sekce věnované jednotlivým průmyslovým právům, tj. patentům, užitným vzorům, průmyslovým vzorům, ochranným známkám a označením původu a zeměpisným označením.	0
13	Na stránkách Úřadu naleznete informace týkající se přihlašování do zahraničí, a to vždy v rámci sekce věnované jednotlivým průmyslovým právům, tj. patentům, užitným vzorům, průmyslovým vzorům, ochranným známkám a označením původu a zeměpisným označením.	0
14	Na stránkách Úřadu naleznete informace týkající se přihlašování do zahraničí, a to vždy v rámci sekce věnované jednotlivým průmyslovým právům, tj. patentům, užitným vzorům, průmyslovým vzorům, ochranným známkám a označením původu a zeměpisným označením.	0
15	Na stránkách Úřadu naleznete informace týkající se přihlašování do zahraničí, a to vždy v rámci sekce věnované jednotlivým průmyslovým právům, tj. patentům, užitným vzorům, průmyslovým vzorům, ochranným známkám a označením původu a zeměpisným označením.	0
16	Na stránkách Úřadu naleznete informace týkající se přihlašování do zahraničí, a to vždy v rámci sekce věnované jednotlivým průmyslovým právům, tj. patentům, užitným vzorům, průmyslovým vzorům, ochranným známkám a označením původu a zeměpisným označením.	0
17	Na stránkách Úřadu naleznete informace týkající se přihlašování do zahraničí, a to vždy v rámci sekce věnované jednotlivým průmyslovým právům, tj. patentům, užitným vzorům, průmyslovým vzorům, ochranným známkám a označením původu a zeměpisným označením.	0
18	Na stránkách Úřadu naleznete informace týkající se přihlašování do zahraničí, a to vždy v rámci sekce věnované jednotlivým průmyslovým právům, tj. patentům, užitným vzorům, průmyslovým vzorům, ochranným známkám a označením původu a zeměpisným označením.	0
19	Na stránkách Úřadu naleznete informace týkající se přihlašování do zahraničí, a to vždy v rámci sekce věnované jednotlivým průmyslovým právům, tj. patentům, užitným vzorům, průmyslovým vzorům, ochranným známkám a označením původu a zeměpisným označením.	0
20	Na stránkách Úřadu naleznete informace týkající se přihlašování do zahraničí, a to vždy v rámci sekce věnované jednotlivým průmyslovým právům, tj. patentům, užitným vzorům, průmyslovým vzorům, ochranným známkám a označením původu a zeměpisným označením.	0
21	Autorské právo chrání výsledky lidské tvůrčí činnosti např. v oblasti literární, výtvarné, hudební, fotografické, architektonické, choreografické, patří sem i oblast  softvéru a počítačových her. Takzvaná práva související s právem autorským se vztahují také na interprety, překladatele, nahrávací společnosti, rozhlasové stanice, vydavatelství a další. Autorské právo vzniká okamžikem vzniku díla a platí po celý autorův život a ještě 70 let po jeho smrti. Není třeba jej nikde registrovat. Bez autorova souhlasu není možné dílo např. kopírovat, šířit, upravovat, vystavovat či půjčovat. Legální je pouze užívání díla pro osobní potřebu na nekomerční bázi. Autorské právo je v gesci ministerstva kultury české republiky.	1
22	Autorské právo chrání výsledky lidské tvůrčí činnosti např. v oblasti literární, výtvarné, hudební, fotografické, architektonické, choreografické, patří sem i oblast  softvéru a počítačových her. Takzvaná práva související s právem autorským se vztahují také na interprety, překladatele, nahrávací společnosti, rozhlasové stanice, vydavatelství a další. Autorské právo vzniká okamžikem vzniku díla a platí po celý autorův život a ještě 70 let po jeho smrti. Není třeba jej nikde registrovat. Bez autorova souhlasu není možné dílo např. kopírovat, šířit, upravovat, vystavovat či půjčovat. Legální je pouze užívání díla pro osobní potřebu na nekomerční bázi. Autorské právo je v gesci ministerstva kultury české republiky.	1
23	Autorské právo chrání výsledky lidské tvůrčí činnosti např. v oblasti literární, výtvarné, hudební, fotografické, architektonické, choreografické, patří sem i oblast  softvéru a počítačových her. Takzvaná práva související s právem autorským se vztahují také na interprety, překladatele, nahrávací společnosti, rozhlasové stanice, vydavatelství a další. Autorské právo vzniká okamžikem vzniku díla a platí po celý autorův život a ještě 70 let po jeho smrti. Není třeba jej nikde registrovat. Bez autorova souhlasu není možné dílo např. kopírovat, šířit, upravovat, vystavovat či půjčovat. Legální je pouze užívání díla pro osobní potřebu na nekomerční bázi. Autorské právo je v gesci ministerstva kultury české republiky.	1
24	Autorské právo chrání výsledky lidské tvůrčí činnosti např. v oblasti literární, výtvarné, hudební, fotografické, architektonické, choreografické, patří sem i oblast  softvéru a počítačových her. Takzvaná práva související s právem autorským se vztahují také na interprety, překladatele, nahrávací společnosti, rozhlasové stanice, vydavatelství a další. Autorské právo vzniká okamžikem vzniku díla a platí po celý autorův život a ještě 70 let po jeho smrti. Není třeba jej nikde registrovat. Bez autorova souhlasu není možné dílo např. kopírovat, šířit, upravovat, vystavovat či půjčovat. Legální je pouze užívání díla pro osobní potřebu na nekomerční bázi. Autorské právo je v gesci ministerstva kultury české republiky.	1
25	Autorské právo chrání výsledky lidské tvůrčí činnosti např. v oblasti literární, výtvarné, hudební, fotografické, architektonické, choreografické, patří sem i oblast  softvéru a počítačových her. Takzvaná práva související s právem autorským se vztahují také na interprety, překladatele, nahrávací společnosti, rozhlasové stanice, vydavatelství a další. Autorské právo vzniká okamžikem vzniku díla a platí po celý autorův život a ještě 70 let po jeho smrti. Není třeba jej nikde registrovat. Bez autorova souhlasu není možné dílo např. kopírovat, šířit, upravovat, vystavovat či půjčovat. Legální je pouze užívání díla pro osobní potřebu na nekomerční bázi. Autorské právo je v gesci ministerstva kultury české republiky.	1
26	Autorské právo chrání výsledky lidské tvůrčí činnosti např. v oblasti literární, výtvarné, hudební, fotografické, architektonické, choreografické, patří sem i oblast  softvéru a počítačových her. Takzvaná práva související s právem autorským se vztahují také na interprety, překladatele, nahrávací společnosti, rozhlasové stanice, vydavatelství a další. Autorské právo vzniká okamžikem vzniku díla a platí po celý autorův život a ještě 70 let po jeho smrti. Není třeba jej nikde registrovat. Bez autorova souhlasu není možné dílo např. kopírovat, šířit, upravovat, vystavovat či půjčovat. Legální je pouze užívání díla pro osobní potřebu na nekomerční bázi. Autorské právo je v gesci ministerstva kultury české republiky.	1
27	Autorské právo chrání výsledky lidské tvůrčí činnosti např. v oblasti literární, výtvarné, hudební, fotografické, architektonické, choreografické, patří sem i oblast  softvéru a počítačových her. Takzvaná práva související s právem autorským se vztahují také na interprety, překladatele, nahrávací společnosti, rozhlasové stanice, vydavatelství a další. Autorské právo vzniká okamžikem vzniku díla a platí po celý autorův život a ještě 70 let po jeho smrti. Není třeba jej nikde registrovat. Bez autorova souhlasu není možné dílo např. kopírovat, šířit, upravovat, vystavovat či půjčovat. Legální je pouze užívání díla pro osobní potřebu na nekomerční bázi. Autorské právo je v gesci ministerstva kultury české republiky.	1
28	Autorské právo chrání výsledky lidské tvůrčí činnosti např. v oblasti literární, výtvarné, hudební, fotografické, architektonické, choreografické, patří sem i oblast  softvéru a počítačových her. Takzvaná práva související s právem autorským se vztahují také na interprety, překladatele, nahrávací společnosti, rozhlasové stanice, vydavatelství a další. Autorské právo vzniká okamžikem vzniku díla a platí po celý autorův život a ještě 70 let po jeho smrti. Není třeba jej nikde registrovat. Bez autorova souhlasu není možné dílo např. kopírovat, šířit, upravovat, vystavovat či půjčovat. Legální je pouze užívání díla pro osobní potřebu na nekomerční bázi. Autorské právo je v gesci ministerstva kultury české republiky.	1
29	Autorské právo chrání výsledky lidské tvůrčí činnosti např. v oblasti literární, výtvarné, hudební, fotografické, architektonické, choreografické, patří sem i oblast  softvéru a počítačových her. Takzvaná práva související s právem autorským se vztahují také na interprety, překladatele, nahrávací společnosti, rozhlasové stanice, vydavatelství a další. Autorské právo vzniká okamžikem vzniku díla a platí po celý autorův život a ještě 70 let po jeho smrti. Není třeba jej nikde registrovat. Bez autorova souhlasu není možné dílo např. kopírovat, šířit, upravovat, vystavovat či půjčovat. Legální je pouze užívání díla pro osobní potřebu na nekomerční bázi. Autorské právo je v gesci ministerstva kultury české republiky.	1
30	Autorské právo chrání výsledky lidské tvůrčí činnosti např. v oblasti literární, výtvarné, hudební, fotografické, architektonické, choreografické, patří sem i oblast  softvéru a počítačových her. Takzvaná práva související s právem autorským se vztahují také na interprety, překladatele, nahrávací společnosti, rozhlasové stanice, vydavatelství a další. Autorské právo vzniká okamžikem vzniku díla a platí po celý autorův život a ještě 70 let po jeho smrti. Není třeba jej nikde registrovat. Bez autorova souhlasu není možné dílo např. kopírovat, šířit, upravovat, vystavovat či půjčovat. Legální je pouze užívání díla pro osobní potřebu na nekomerční bázi. Autorské právo je v gesci ministerstva kultury české republiky.	1
31	Autorské právo chrání výsledky lidské tvůrčí činnosti např. v oblasti literární, výtvarné, hudební, fotografické, architektonické, choreografické, patří sem i oblast  softvéru a počítačových her. Takzvaná práva související s právem autorským se vztahují také na interprety, překladatele, nahrávací společnosti, rozhlasové stanice, vydavatelství a další. Autorské právo vzniká okamžikem vzniku díla a platí po celý autorův život a ještě 70 let po jeho smrti. Není třeba jej nikde registrovat. Bez autorova souhlasu není možné dílo např. kopírovat, šířit, upravovat, vystavovat či půjčovat. Legální je pouze užívání díla pro osobní potřebu na nekomerční bázi. Autorské právo je v gesci ministerstva kultury české republiky.	1
32	Autorské právo chrání výsledky lidské tvůrčí činnosti např. v oblasti literární, výtvarné, hudební, fotografické, architektonické, choreografické, patří sem i oblast  softvéru a počítačových her. Takzvaná práva související s právem autorským se vztahují také na interprety, překladatele, nahrávací společnosti, rozhlasové stanice, vydavatelství a další. Autorské právo vzniká okamžikem vzniku díla a platí po celý autorův život a ještě 70 let po jeho smrti. Není třeba jej nikde registrovat. Bez autorova souhlasu není možné dílo např. kopírovat, šířit, upravovat, vystavovat či půjčovat. Legální je pouze užívání díla pro osobní potřebu na nekomerční bázi. Autorské právo je v gesci ministerstva kultury české republiky.	1
33	Autorské právo chrání výsledky lidské tvůrčí činnosti např. v oblasti literární, výtvarné, hudební, fotografické, architektonické, choreografické, patří sem i oblast  softvéru a počítačových her. Takzvaná práva související s právem autorským se vztahují také na interprety, překladatele, nahrávací společnosti, rozhlasové stanice, vydavatelství a další. Autorské právo vzniká okamžikem vzniku díla a platí po celý autorův život a ještě 70 let po jeho smrti. Není třeba jej nikde registrovat. Bez autorova souhlasu není možné dílo např. kopírovat, šířit, upravovat, vystavovat či půjčovat. Legální je pouze užívání díla pro osobní potřebu na nekomerční bázi. Autorské právo je v gesci ministerstva kultury české republiky.	1
34	Autorské právo chrání výsledky lidské tvůrčí činnosti např. v oblasti literární, výtvarné, hudební, fotografické, architektonické, choreografické, patří sem i oblast  softvéru a počítačových her. Takzvaná práva související s právem autorským se vztahují také na interprety, překladatele, nahrávací společnosti, rozhlasové stanice, vydavatelství a další. Autorské právo vzniká okamžikem vzniku díla a platí po celý autorův život a ještě 70 let po jeho smrti. Není třeba jej nikde registrovat. Bez autorova souhlasu není možné dílo např. kopírovat, šířit, upravovat, vystavovat či půjčovat. Legální je pouze užívání díla pro osobní potřebu na nekomerční bázi. Autorské právo je v gesci ministerstva kultury české republiky.	1
35	Stížnost je podání nebo sdělení, které někdo podá veřejnoprávní nebo soukromoprávní osobě nebo orgánu, pokud předmětem je nějaký nedostatek, nesprávné jednání nebo nečinnost adresáta nebo osoby, vůči níž má adresát nějakou pravomoc nebo odpovědnost, zejména nemá-li takové podání podle zvláštních právních předpisů jiný název. Stížnosti doručené Úřadu, tříděné podle let, a reakce Úřadu na ně, včetně Směrnice k vyřizování stížností v Úřadu průmyslového vlastnictví naleznete zde.	2
36	Stížnost je podání nebo sdělení, které někdo podá veřejnoprávní nebo soukromoprávní osobě nebo orgánu, pokud předmětem je nějaký nedostatek, nesprávné jednání nebo nečinnost adresáta nebo osoby, vůči níž má adresát nějakou pravomoc nebo odpovědnost, zejména nemá-li takové podání podle zvláštních právních předpisů jiný název. Stížnosti doručené Úřadu, tříděné podle let, a reakce Úřadu na ně, včetně Směrnice k vyřizování stížností v Úřadu průmyslového vlastnictví naleznete zde.	2
37	Stížnost je podání nebo sdělení, které někdo podá veřejnoprávní nebo soukromoprávní osobě nebo orgánu, pokud předmětem je nějaký nedostatek, nesprávné jednání nebo nečinnost adresáta nebo osoby, vůči níž má adresát nějakou pravomoc nebo odpovědnost, zejména nemá-li takové podání podle zvláštních právních předpisů jiný název. Stížnosti doručené Úřadu, tříděné podle let, a reakce Úřadu na ně, včetně Směrnice k vyřizování stížností v Úřadu průmyslového vlastnictví naleznete zde.	2
38	Stížnost je podání nebo sdělení, které někdo podá veřejnoprávní nebo soukromoprávní osobě nebo orgánu, pokud předmětem je nějaký nedostatek, nesprávné jednání nebo nečinnost adresáta nebo osoby, vůči níž má adresát nějakou pravomoc nebo odpovědnost, zejména nemá-li takové podání podle zvláštních právních předpisů jiný název. Stížnosti doručené Úřadu, tříděné podle let, a reakce Úřadu na ně, včetně Směrnice k vyřizování stížností v Úřadu průmyslového vlastnictví naleznete zde.	2
39	Stížnost je podání nebo sdělení, které někdo podá veřejnoprávní nebo soukromoprávní osobě nebo orgánu, pokud předmětem je nějaký nedostatek, nesprávné jednání nebo nečinnost adresáta nebo osoby, vůči níž má adresát nějakou pravomoc nebo odpovědnost, zejména nemá-li takové podání podle zvláštních právních předpisů jiný název. Stížnosti doručené Úřadu, tříděné podle let, a reakce Úřadu na ně, včetně Směrnice k vyřizování stížností v Úřadu průmyslového vlastnictví naleznete zde.	2
40	Stížnost je podání nebo sdělení, které někdo podá veřejnoprávní nebo soukromoprávní osobě nebo orgánu, pokud předmětem je nějaký nedostatek, nesprávné jednání nebo nečinnost adresáta nebo osoby, vůči níž má adresát nějakou pravomoc nebo odpovědnost, zejména nemá-li takové podání podle zvláštních právních předpisů jiný název. Stížnosti doručené Úřadu, tříděné podle let, a reakce Úřadu na ně, včetně Směrnice k vyřizování stížností v Úřadu průmyslového vlastnictví naleznete zde.	2
41	Stížnost je podání nebo sdělení, které někdo podá veřejnoprávní nebo soukromoprávní osobě nebo orgánu, pokud předmětem je nějaký nedostatek, nesprávné jednání nebo nečinnost adresáta nebo osoby, vůči níž má adresát nějakou pravomoc nebo odpovědnost, zejména nemá-li takové podání podle zvláštních právních předpisů jiný název. Stížnosti doručené Úřadu, tříděné podle let, a reakce Úřadu na ně, včetně Směrnice k vyřizování stížností v Úřadu průmyslového vlastnictví naleznete zde.	2
42	Stížnost je podání nebo sdělení, které někdo podá veřejnoprávní nebo soukromoprávní osobě nebo orgánu, pokud předmětem je nějaký nedostatek, nesprávné jednání nebo nečinnost adresáta nebo osoby, vůči níž má adresát nějakou pravomoc nebo odpovědnost, zejména nemá-li takové podání podle zvláštních právních předpisů jiný název. Stížnosti doručené Úřadu, tříděné podle let, a reakce Úřadu na ně, včetně Směrnice k vyřizování stížností v Úřadu průmyslového vlastnictví naleznete zde.	2
43	Stížnost je podání nebo sdělení, které někdo podá veřejnoprávní nebo soukromoprávní osobě nebo orgánu, pokud předmětem je nějaký nedostatek, nesprávné jednání nebo nečinnost adresáta nebo osoby, vůči níž má adresát nějakou pravomoc nebo odpovědnost, zejména nemá-li takové podání podle zvláštních právních předpisů jiný název. Stížnosti doručené Úřadu, tříděné podle let, a reakce Úřadu na ně, včetně Směrnice k vyřizování stížností v Úřadu průmyslového vlastnictví naleznete zde.	2
44	Stížnost je podání nebo sdělení, které někdo podá veřejnoprávní nebo soukromoprávní osobě nebo orgánu, pokud předmětem je nějaký nedostatek, nesprávné jednání nebo nečinnost adresáta nebo osoby, vůči níž má adresát nějakou pravomoc nebo odpovědnost, zejména nemá-li takové podání podle zvláštních právních předpisů jiný název. Stížnosti doručené Úřadu, tříděné podle let, a reakce Úřadu na ně, včetně Směrnice k vyřizování stížností v Úřadu průmyslového vlastnictví naleznete zde.	2
45	Stížnost je podání nebo sdělení, které někdo podá veřejnoprávní nebo soukromoprávní osobě nebo orgánu, pokud předmětem je nějaký nedostatek, nesprávné jednání nebo nečinnost adresáta nebo osoby, vůči níž má adresát nějakou pravomoc nebo odpovědnost, zejména nemá-li takové podání podle zvláštních právních předpisů jiný název. Stížnosti doručené Úřadu, tříděné podle let, a reakce Úřadu na ně, včetně Směrnice k vyřizování stížností v Úřadu průmyslového vlastnictví naleznete zde.	2
46	Stížnost je podání nebo sdělení, které někdo podá veřejnoprávní nebo soukromoprávní osobě nebo orgánu, pokud předmětem je nějaký nedostatek, nesprávné jednání nebo nečinnost adresáta nebo osoby, vůči níž má adresát nějakou pravomoc nebo odpovědnost, zejména nemá-li takové podání podle zvláštních právních předpisů jiný název. Stížnosti doručené Úřadu, tříděné podle let, a reakce Úřadu na ně, včetně Směrnice k vyřizování stížností v Úřadu průmyslového vlastnictví naleznete zde.	2
47	Úřad průmyslového vlastnictví v souladu s právními předpisy vydává Věstník. Od roku 2007 je věstník vydáván s týdenní periodicitou pouze v elektronické podobě. Ve Věstníku jsou zveřejňovány informace o přihláškách i poskytnutých právech, tj. o patentech, zapsaných užitných a průmyslových vzorech i ochranných známkách, platných na našem území.	3
48	Úřad průmyslového vlastnictví v souladu s právními předpisy vydává Věstník. Od roku 2007 je věstník vydáván s týdenní periodicitou pouze v elektronické podobě. Ve Věstníku jsou zveřejňovány informace o přihláškách i poskytnutých právech, tj. o patentech, zapsaných užitných a průmyslových vzorech i ochranných známkách, platných na našem území.	3
49	Úřad průmyslového vlastnictví v souladu s právními předpisy vydává Věstník. Od roku 2007 je věstník vydáván s týdenní periodicitou pouze v elektronické podobě. Ve Věstníku jsou zveřejňovány informace o přihláškách i poskytnutých právech, tj. o patentech, zapsaných užitných a průmyslových vzorech i ochranných známkách, platných na našem území.	3
50	Úřad průmyslového vlastnictví v souladu s právními předpisy vydává Věstník. Od roku 2007 je věstník vydáván s týdenní periodicitou pouze v elektronické podobě. Ve Věstníku jsou zveřejňovány informace o přihláškách i poskytnutých právech, tj. o patentech, zapsaných užitných a průmyslových vzorech i ochranných známkách, platných na našem území.	3
51	Úřad průmyslového vlastnictví v souladu s právními předpisy vydává Věstník. Od roku 2007 je věstník vydáván s týdenní periodicitou pouze v elektronické podobě. Ve Věstníku jsou zveřejňovány informace o přihláškách i poskytnutých právech, tj. o patentech, zapsaných užitných a průmyslových vzorech i ochranných známkách, platných na našem území.	3
52	Úřad průmyslového vlastnictví v souladu s právními předpisy vydává Věstník. Od roku 2007 je věstník vydáván s týdenní periodicitou pouze v elektronické podobě. Ve Věstníku jsou zveřejňovány informace o přihláškách i poskytnutých právech, tj. o patentech, zapsaných užitných a průmyslových vzorech i ochranných známkách, platných na našem území.	3
53	Úřad průmyslového vlastnictví v souladu s právními předpisy vydává Věstník. Od roku 2007 je věstník vydáván s týdenní periodicitou pouze v elektronické podobě. Ve Věstníku jsou zveřejňovány informace o přihláškách i poskytnutých právech, tj. o patentech, zapsaných užitných a průmyslových vzorech i ochranných známkách, platných na našem území.	3
54	Úřad průmyslového vlastnictví v souladu s právními předpisy vydává Věstník. Od roku 2007 je věstník vydáván s týdenní periodicitou pouze v elektronické podobě. Ve Věstníku jsou zveřejňovány informace o přihláškách i poskytnutých právech, tj. o patentech, zapsaných užitných a průmyslových vzorech i ochranných známkách, platných na našem území.	3
55	Úřad průmyslového vlastnictví v souladu s právními předpisy vydává Věstník. Od roku 2007 je věstník vydáván s týdenní periodicitou pouze v elektronické podobě. Ve Věstníku jsou zveřejňovány informace o přihláškách i poskytnutých právech, tj. o patentech, zapsaných užitných a průmyslových vzorech i ochranných známkách, platných na našem území.	3
56	Úřad průmyslového vlastnictví na svých stránkách uvádí znění a výňatky znění právních předpisů národních, mezinárodních i právních předpisů týkajících se ochrany průmyslového vlastnictví v České republice na úrovni Evropské unie. Nejdůležitější právní předpisy, který se týkají poplatků při řízení před Úřadem průmyslového vlastnictví naleznete zde. Kontakty	4
57	Úřad průmyslového vlastnictví na svých stránkách uvádí znění a výňatky znění právních předpisů národních, mezinárodních i právních předpisů týkajících se ochrany průmyslového vlastnictví v České republice na úrovni Evropské unie. Nejdůležitější právní předpisy, který se týkají poplatků při řízení před Úřadem průmyslového vlastnictví naleznete zde. Kontakty	4
58	Úřad průmyslového vlastnictví na svých stránkách uvádí znění a výňatky znění právních předpisů národních, mezinárodních i právních předpisů týkajících se ochrany průmyslového vlastnictví v České republice na úrovni Evropské unie. Nejdůležitější právní předpisy, který se týkají poplatků při řízení před Úřadem průmyslového vlastnictví naleznete zde. Kontakty	4
59	Úřad průmyslového vlastnictví na svých stránkách uvádí znění a výňatky znění právních předpisů národních, mezinárodních i právních předpisů týkajících se ochrany průmyslového vlastnictví v České republice na úrovni Evropské unie. Nejdůležitější právní předpisy, který se týkají poplatků při řízení před Úřadem průmyslového vlastnictví naleznete zde. Kontakty	4
60	Úřad průmyslového vlastnictví na svých stránkách uvádí znění a výňatky znění právních předpisů národních, mezinárodních i právních předpisů týkajících se ochrany průmyslového vlastnictví v České republice na úrovni Evropské unie. Nejdůležitější právní předpisy, který se týkají poplatků při řízení před Úřadem průmyslového vlastnictví naleznete zde. Kontakty	4
61	Úřad průmyslového vlastnictví na svých stránkách uvádí znění a výňatky znění právních předpisů národních, mezinárodních i právních předpisů týkajících se ochrany průmyslového vlastnictví v České republice na úrovni Evropské unie. Nejdůležitější právní předpisy, který se týkají poplatků při řízení před Úřadem průmyslového vlastnictví naleznete zde. Kontakty	4
62	Úřad průmyslového vlastnictví na svých stránkách uvádí znění a výňatky znění právních předpisů národních, mezinárodních i právních předpisů týkajících se ochrany průmyslového vlastnictví v České republice na úrovni Evropské unie. Nejdůležitější právní předpisy, který se týkají poplatků při řízení před Úřadem průmyslového vlastnictví naleznete zde. Kontakty	4
63	Úřad průmyslového vlastnictví na svých stránkách uvádí znění a výňatky znění právních předpisů národních, mezinárodních i právních předpisů týkajících se ochrany průmyslového vlastnictví v České republice na úrovni Evropské unie. Nejdůležitější právní předpisy, který se týkají poplatků při řízení před Úřadem průmyslového vlastnictví naleznete zde. Kontakty	4
64	Úřad průmyslového vlastnictví na svých stránkách uvádí znění a výňatky znění právních předpisů národních, mezinárodních i právních předpisů týkajících se ochrany průmyslového vlastnictví v České republice na úrovni Evropské unie. Nejdůležitější právní předpisy, který se týkají poplatků při řízení před Úřadem průmyslového vlastnictví naleznete zde. Kontakty	4
65	Úřad průmyslového vlastnictví na svých stránkách uvádí znění a výňatky znění právních předpisů národních, mezinárodních i právních předpisů týkajících se ochrany průmyslového vlastnictví v České republice na úrovni Evropské unie. Nejdůležitější právní předpisy, který se týkají poplatků při řízení před Úřadem průmyslového vlastnictví naleznete zde. Kontakty	4
66	Úřad průmyslového vlastnictví na svých stránkách uvádí znění a výňatky znění právních předpisů národních, mezinárodních i právních předpisů týkajících se ochrany průmyslového vlastnictví v České republice na úrovni Evropské unie. Nejdůležitější právní předpisy, který se týkají poplatků při řízení před Úřadem průmyslového vlastnictví naleznete zde. Kontakty	4
67	Základní kontakty naleznete na stránkách Úřadu zde. Pokud hledáte všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší, můžete kontaktovat např. informační středisko nebo helpdesk. Úřad na svých stránkách uvádí rovněž informace o provozu podatelny a o podmínkách přijímání dokumentů.	5
68	Základní kontakty naleznete na stránkách Úřadu zde. Pokud hledáte všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší, můžete kontaktovat např. informační středisko nebo helpdesk. Úřad na svých stránkách uvádí rovněž informace o provozu podatelny a o podmínkách přijímání dokumentů.	5
69	Základní kontakty naleznete na stránkách Úřadu zde. Pokud hledáte všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší, můžete kontaktovat např. informační středisko nebo helpdesk. Úřad na svých stránkách uvádí rovněž informace o provozu podatelny a o podmínkách přijímání dokumentů.	5
70	Základní kontakty naleznete na stránkách Úřadu zde. Pokud hledáte všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší, můžete kontaktovat např. informační středisko nebo helpdesk. Úřad na svých stránkách uvádí rovněž informace o provozu podatelny a o podmínkách přijímání dokumentů.	5
71	Základní kontakty naleznete na stránkách Úřadu zde. Pokud hledáte všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší, můžete kontaktovat např. informační středisko nebo helpdesk. Úřad na svých stránkách uvádí rovněž informace o provozu podatelny a o podmínkách přijímání dokumentů.	5
72	Základní kontakty naleznete na stránkách Úřadu zde. Pokud hledáte všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší, můžete kontaktovat např. informační středisko nebo helpdesk. Úřad na svých stránkách uvádí rovněž informace o provozu podatelny a o podmínkách přijímání dokumentů.	5
73	Základní kontakty naleznete na stránkách Úřadu zde. Pokud hledáte všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší, můžete kontaktovat např. informační středisko nebo helpdesk. Úřad na svých stránkách uvádí rovněž informace o provozu podatelny a o podmínkách přijímání dokumentů.	5
